Flow Duration,Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,urg_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Covariance,src_ip,dst_ip
0.070159912109375,0.0,47,64.0,315.5499122658526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6216.0,592,592,592.0,0.0,592.0,178214349.04270402,9.5,0.0,0.0,10.45.0.2,10.45.0.3
0.056868791580200195,0.0,47,64.0,377.1259917770591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6210.5,553,628,592.0,12.64494906443301,592.0,89107174.52750579,9.5,0.08154821196674772,1406.25,10.45.0.2,10.45.0.4
0.06011390686035156,0.0,47,64.0,357.8963356987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6216.0,592,592,592.0,0.0,592.0,89107174.53062657,9.5,0.0,0.0,10.45.0.2,10.45.0.5
0.06067299842834473,0.0,47,64.0,361.06591895866217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6109.85,532,640,581.1,18.906696112614096,581.1,89107174.53377515,9.5,0.11988572724429475,2916.0,10.45.0.2,10.45.0.6
0.062094926834106445,0.0,47,64.0,352.0513225188564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6214.6,553,628,591.95,12.475133160348273,591.95,89107174.53714034,9.5,0.08147903576005976,1406.25,10.45.0.2,10.45.0.7
0.07068395614624023,0.0,47,64.0,316.2774118743137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6214.8,562,628,591.85,11.165147841197154,591.85,89107174.54142885,9.5,0.06560823014045035,1089.0,10.45.0.2,10.45.0.8
0.0680549144744873,0.0,47,64.0,353.4417756669021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6216.0,592,592,592.0,0.0,592.0,89107174.54475324,9.5,0.0,0.0,10.45.0.2,10.45.0.9
0.06041598320007324,0.0,47,64.0,397.79821982082836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6196.25,545,628,590.15,13.830838921163021,590.15,89107174.5479455,9.5,0.09566433605878524,1722.25,10.45.0.2,10.45.0.10
0.0630338191986084,0.0,47,64.0,331.7697064522099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6216.0,592,592,592.0,0.0,592.0,89107174.5512097,9.5,0.0,0.0,10.45.0.2,10.45.0.11
0.07395005226135254,0.0,47,64.0,308.4766603107745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6216.0,592,592,592.0,0.0,592.0,89107174.55558625,9.5,0.0,0.0,10.45.0.2,10.45.0.12
